64.68.82.33 - - [05/Jan/2004:01:09:16 +0100] "GET /Topics.shtml HTTP/1.0" 404 - "-" "Googlebot/2.1 (+http://www.googlebot.com/bot.html)"
218.22.44.243 - - [05/Jan/2004:08:41:04 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
218.22.44.243 - - [05/Jan/2004:08:41:05 +0100] "GET /logos/CSIlogo.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
218.22.44.243 - - [05/Jan/2004:08:41:05 +0100] "GET /logos/IBM-Research.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
218.22.44.243 - - [05/Jan/2004:08:41:06 +0100] "GET /logos/kais-logo.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
218.22.44.243 - - [05/Jan/2004:08:41:07 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.0" 200 1377 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
218.22.44.243 - - [05/Jan/2004:08:41:07 +0100] "GET /logos/logo-WIC.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
130.194.13.101 - - [05/Jan/2004:08:59:25 +0100] "GET / HTTP/1.0" 200 798 "http://www.kdnuggets.com/meetings/" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
130.194.13.101 - - [05/Jan/2004:08:59:25 +0100] "GET /ieee-cs.gif HTTP/1.0" 200 3120 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
130.194.13.101 - - [05/Jan/2004:08:59:26 +0100] "GET /logos/IBM-Research.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
130.194.13.101 - - [05/Jan/2004:08:59:26 +0100] "GET /logos/CSIlogo.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
130.194.13.101 - - [05/Jan/2004:08:59:26 +0100] "GET /logos/logo-WIC.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
130.194.13.101 - - [05/Jan/2004:08:59:26 +0100] "GET /logos/kais-logo.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
130.194.13.101 - - [05/Jan/2004:08:59:38 +0100] "GET /cfp-04-brochure.pdf HTTP/1.0" 200 17760 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)"
194.95.171.69 - - [05/Jan/2004:09:46:27 +0100] "GET / HTTP/1.1" 200 798 "-" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /hauptseite.html HTTP/1.1" 200 4352 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /menue.html HTTP/1.1" 200 4969 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /ieee-cs.gif HTTP/1.1" 200 3120 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /logos/IBM-Research.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /logos/CSIlogo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /logos/kais-logo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /logos/logo-WIC.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.1" 200 1377 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
194.95.171.69 - - [05/Jan/2004:09:46:30 +0100] "GET /favicon.ico HTTP/1.1" 404 - "-" "Mozilla/5.0 (compatible; Konqueror/3.0.0-10; Linux)"
202.107.53.178 - - [05/Jan/2004:10:08:10 +0100] "GET / HTTP/1.1" 200 798 "http://bbs.xjtu.edu.cn/BMYHATLBMBALHMOQBMXGOBDHSQUTUTXSQCBV_B/con?B=AI&F=M.1072582917.A&N=3305&T=0" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:13 +0100] "GET /menue.html HTTP/1.1" 200 4969 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:16 +0100] "GET /hauptseite.html HTTP/1.1" 200 4352 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:22 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:22 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:25 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.1" 200 1377 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:25 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.1" 200 1377 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:25 +0100] "GET /ieee-cs.gif HTTP/1.1" 200 3120 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:25 +0100] "GET /logos/CSIlogo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:28 +0100] "GET /logos/IBM-Research.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:28 +0100] "GET /logos/kais-logo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:31 +0100] "GET /logos/logo-WIC.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
202.107.53.178 - - [05/Jan/2004:10:08:47 +0100] "GET /favicon.ico HTTP/1.1" 404 - "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
192.35.17.10 - - [05/Jan/2004:10:40:24 +0100] "GET / HTTP/1.1" 200 798 "http://dbms.uni-muenster.de/events/index.php3?type=conference&sort=deadline&search=" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:25 +0100] "GET /menue.html HTTP/1.1" 200 4969 "http://dbms.uni-muenster.de/events/index.php3?type=conference&sort=deadline&search=" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:25 +0100] "GET /hauptseite.html HTTP/1.1" 200 4352 "http://dbms.uni-muenster.de/events/index.php3?type=conference&sort=deadline&search=" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:28 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "-" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:28 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "-" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:29 +0100] "GET /ieee-cs.gif HTTP/1.1" 200 3120 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:29 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.1" 200 1377 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:29 +0100] "GET /logos/CSIlogo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:29 +0100] "GET /logos/IBM-Research.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:29 +0100] "GET /logos/kais-logo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
192.35.17.10 - - [05/Jan/2004:10:40:29 +0100] "GET /logos/logo-WIC.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.51 [de]C-CCK-MCD FS SBS  (WinNT; I)"
64.68.82.38 - - [05/Jan/2004:10:59:12 +0100] "GET /hauptseite.html HTTP/1.0" 200 4352 "-" "Googlebot/2.1 (+http://www.googlebot.com/bot.html)"
203.237.244.66 - - [05/Jan/2004:11:14:13 +0100] "GET / HTTP/1.1" 200 798 "http://www.deakin.edu.au/~pakdd04/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:13 +0100] "GET /menue.html HTTP/1.1" 200 4969 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:13 +0100] "GET /hauptseite.html HTTP/1.1" 200 4352 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:14 +0100] "GET /ieee-cs.gif HTTP/1.1" 200 3120 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:14 +0100] "GET /logos/CSIlogo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:14 +0100] "GET /logos/IBM-Research.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:14 +0100] "GET /logos/kais-logo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:14 +0100] "GET /logos/logo-WIC.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:21 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:21 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:22 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.1" 200 1377 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:22 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.1" 200 1377 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
210.180.96.44 - - [05/Jan/2004:11:14:48 +0100] "GET /Veroeffentlichungen.html HTTP/1.1" 200 6240 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:14:49 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "http://icdm04.cs.uni-dortmund.de/Veroeffentlichungen.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
210.180.96.44 - - [05/Jan/2004:11:14:50 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.1" 200 1377 "http://icdm04.cs.uni-dortmund.de/Veroeffentlichungen.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:15:11 +0100] "GET /hauptseite.html HTTP/1.1" 200 4352 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:15:12 +0100] "GET /logos/CSIlogo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:15:12 +0100] "GET /ieee-cs.gif HTTP/1.1" 200 3120 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:15:12 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:15:12 +0100] "GET /logos/IBM-Research.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:15:12 +0100] "GET /logos/kais-logo.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:15:12 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.1" 200 1377 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
203.237.244.66 - - [05/Jan/2004:11:15:12 +0100] "GET /logos/logo-WIC.gif HTTP/1.1" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
195.220.102.248 - - [05/Jan/2004:11:26:04 +0100] "GET / HTTP/1.0" 200 798 "http://www.lri.fr/~cohen/confSem/confSem.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:04 +0100] "GET /menue.html HTTP/1.0" 200 4969 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:04 +0100] "GET /hauptseite.html HTTP/1.0" 200 4352 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:04 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "-" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:04 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "-" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:04 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.0" 200 1377 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:04 +0100] "GET /logos/CSIlogo.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:04 +0100] "GET /ieee-cs.gif HTTP/1.0" 200 3120 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:05 +0100] "GET /logos/logo-WIC.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:05 +0100] "GET /logos/kais-logo.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:05 +0100] "GET /logos/IBM-Research.gif HTTP/1.0" 404 - "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:10 +0100] "GET /Organisation1.html HTTP/1.0" 200 1605 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:10 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "-" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:21 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "-" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:23 +0100] "GET /Organisation2.html HTTP/1.0" 200 2966 "http://icdm04.cs.uni-dortmund.de/hauptseite.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:23 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "-" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:42 +0100] "GET /Daten.html HTTP/1.0" 200 1242 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:42 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "-" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:55 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "-" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
195.220.102.248 - - [05/Jan/2004:11:26:56 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "-" "Mozilla/5.0 (X11; U; Linux 2.4.3-20mdk i686; en-US; 0.8) Gecko/20010409"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET / HTTP/1.0" 200 798 "http://www.kdnet.org/control/news_details?item_id=38" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /menue.html HTTP/1.0" 200 4969 "http://icdm.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /hauptseite.html HTTP/1.0" 200 4352 "http://icdm.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "http://icdm.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /cyberstyle.css HTTP/1.0" 200 2601 "http://icdm.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /ieee-cs.gif HTTP/1.0" 200 3120 "http://icdm.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /logos/CSIlogo.gif HTTP/1.0" 404 - "http://icdm.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /logos/IBM-Research.gif HTTP/1.0" 404 - "http://icdm.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /logos/kais-logo.gif HTTP/1.0" 404 - "http://icdm.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /logos/logo-WIC.gif HTTP/1.0" 404 - "http://icdm.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.0" 200 1377 "http://icdm.cs.uni-dortmund.de/hauptseite.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:04 +0100] "GET /Gifs/bgcolor.jpg HTTP/1.0" 200 1377 "http://icdm.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:41 +0100] "GET /Submission.html HTTP/1.0" 200 398 "http://icdm.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
213.186.210.18 - - [05/Jan/2004:11:46:47 +0100] "GET /cfp-04-brochure.pdf HTTP/1.0" 200 17760 "http://icdm.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322)"
218.32.95.66 - - [05/Jan/2004:11:47:18 +0100] "GET / HTTP/1.1" 200 798 "http://www.deakin.edu.au/~pakdd04/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
212.24.171.113 - - [05/Jan/2004:11:47:18 +0100] "GET / HTTP/1.1" 200 798 "http://www.agent.ai/main.php?folderID=29" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; MyIE2)"
212.24.171.113 - - [05/Jan/2004:11:47:18 +0100] "GET /menue.html HTTP/1.1" 200 4969 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; MyIE2)"
212.24.171.113 - - [05/Jan/2004:11:47:18 +0100] "GET /hauptseite.html HTTP/1.1" 200 4352 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; MyIE2)"
212.24.171.113 - - [05/Jan/2004:11:47:18 +0100] "GET /cyberstyle.css HTTP/1.1" 200 2601 "http://icdm04.cs.uni-dortmund.de/menue.html" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; MyIE2)"
218.32.95.66 - - [05/Jan/2004:11:47:19 +0100] "GET /hauptseite.html HTTP/1.1" 200 4352 "http://icdm04.cs.uni-dortmund.de/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
